"","id","type","condition","condition_contr_table","preferred_contribution","avg_group_contr"
"2667","69","Freerider","STRAT","cond14",0,130
"2668","169","Others","RAND","cond14",130,130
"2669","94","Freerider","PREF","cond14",0,130
"2670","19","Others","STRAT","cond14",30,130
"2671","26","CondCoop","STRAT","cond14",195,130
"2672","106","Freerider","PREF","cond14",0,130
"2673","180","CondCoop","RAND","cond14",70,130
"2674","137","Freerider","PREF","cond14",0,130
"2675","76","Freerider","PREF","cond14",0,130
"2676","171","Freerider","RAND","cond14",0,130
"2677","51","CondCoop","STRAT","cond14",65,130
"2678","32","CondCoop","STRAT","cond14",50,130
"2679","5","CondCoop","STRAT","cond14",100,130
"2680","34","CondCoop","STRAT","cond14",50,130
"2681","7","Freerider","STRAT","cond14",0,130
"2682","29","CondCoop","STRAT","cond14",150,130
"2683","64","CondCoop","STRAT","cond14",78,130
"2684","53","CondCoop","STRAT","cond14",150,130
"2685","49","CondCoop","STRAT","cond14",130,130
"2686","61","CondCoop","STRAT","cond14",50,130
"2687","17","CondCoop","STRAT","cond14",100,130
"2688","62","CondCoop","STRAT","cond14",80,130
"2689","173","CondCoop","RAND","cond15",140,140
"2690","172","CondCoop","RAND","cond15",140,140
"2691","159","Others","RAND","cond15",40,140
"2692","42","CondCoop","STRAT","cond15",80,140
"2693","70","CondCoop","STRAT","cond15",150,140
"2694","41","Freerider","STRAT","cond15",0,140
"2695","21","CondCoop","STRAT","cond15",140,140
"2696","56","Others","STRAT","cond15",100,140
"2697","125","Freerider","PREF","cond15",14,140
"2698","12","Freerider","STRAT","cond15",0,140
"2699","2","UncondCoop","STRAT","cond15",200,140
"2700","11","CondCoop","STRAT","cond15",150,140
"2701","174","Freerider","RAND","cond15",10,140
"2702","23","CondCoop","STRAT","cond15",85,140
"2703","116","CondCoop","PREF","cond15",180,140
"2704","138","Freerider","PREF","cond15",10,140
"2705","157","Freerider","RAND","cond15",0,140
"2706","38","Others","STRAT","cond15",20,140
"2707","44","CondCoop","STRAT","cond15",50,140
"2708","142","Others","PREF","cond15",100,140
"2709","8","CondCoop","STRAT","cond15",140,140
"2710","87","Freerider","PREF","cond15",0,140
"2711","57","CondCoop","STRAT","cond15",50,140
"2712","31","Freerider","STRAT","cond15",0,140
"2713","149","Freerider","RAND","cond15",0,140
"2714","152","CondCoop","RAND","cond15",80,140
"2715","177","Freerider","RAND","cond15",0,140
"2716","162","Others","RAND","cond15",50,140
"2717","37","Freerider","STRAT","cond15",0,140
"2718","145","Freerider","RAND","cond15",20,140
"2719","45","CondCoop","STRAT","cond15",140,140
"2720","147","CondCoop","RAND","cond15",130,140
"2721","35","Freerider","STRAT","cond15",0,140
"2722","105","Others","PREF","cond15",60,140
"2723","185","CondCoop","RAND","cond15",120,140
"2724","40","Freerider","STRAT","cond15",0,140
"2725","163","CondCoop","RAND","cond15",140,140
"2726","68","CondCoop","STRAT","cond15",70,140
"2727","10","CondCoop","STRAT","cond15",140,140
"2728","63","Others","STRAT","cond15",20,140
"2729","160","Freerider","RAND","cond15",0,140
"2730","97","CondCoop","PREF","cond15",70,140
"2731","114","Others","PREF","cond15",45,140
"2732","176","Others","RAND","cond15",70,140
"2733","9","UncondCoop","STRAT","cond15",150,140
"2734","50","CondCoop","STRAT","cond15",170,140
"2735","111","Others","PREF","cond15",50,140
"2736","91","Freerider","PREF","cond15",0,140
"2737","67","Freerider","STRAT","cond15",0,140
"2738","151","Others","RAND","cond15",200,140
"2739","58","Others","STRAT","cond15",30,140
"2740","22","Others","STRAT","cond15",100,140
"2741","158","Freerider","RAND","cond15",0,140
"2742","85","Others","PREF","cond15",110,140
"2743","148","CondCoop","RAND","cond15",130,140
"2744","6","Freerider","STRAT","cond15",20,140
"2745","183","CondCoop","RAND","cond15",90,140
"2746","121","Freerider","PREF","cond15",0,140
"2747","104","Freerider","PREF","cond15",0,140
"2748","181","Freerider","RAND","cond15",0,140
"2749","100","Freerider","PREF","cond15",10,140
"2750","108","Freerider","PREF","cond15",0,140
"2751","80","Freerider","PREF","cond15",0,140
"2752","30","UncondCoop","STRAT","cond15",20,140
"2753","60","Freerider","STRAT","cond15",0,140
"2754","88","UncondCoop","PREF","cond15",200,140
"2755","15","CondCoop","STRAT","cond15",70,140
"2756","107","Others","PREF","cond15",40,140
"2757","79","Others","PREF","cond15",120,140
"2758","39","CondCoop","STRAT","cond15",60,140
"2759","119","Freerider","PREF","cond15",0,140
"2760","47","Freerider","STRAT","cond15",50,140
"2761","120","Freerider","PREF","cond15",0,140
"2762","122","Freerider","PREF","cond15",0,140
"2763","150","CondCoop","RAND","cond15",190,140
"2764","168","CondCoop","RAND","cond15",140,140
"2765","55","Freerider","STRAT","cond15",0,140
"2766","112","Freerider","PREF","cond15",0,140
"2767","182","CondCoop","RAND","cond15",140,140
"2768","65","Others","STRAT","cond15",50,140
"2769","24","CondCoop","STRAT","cond15",70,140
"2770","134","Others","PREF","cond15",0,140
"2771","144","Freerider","PREF","cond15",0,140
"2772","143","Others","PREF","cond15",35,140
"2773","25","Others","STRAT","cond15",155,140
"2774","153","CondCoop","RAND","cond15",60,140
"2775","165","Freerider","RAND","cond15",0,140
"2776","129","Freerider","PREF","cond15",0,140
"2777","161","CondCoop","RAND","cond15",140,140
"2778","113","Others","PREF","cond15",0,140
"2779","146","Others","RAND","cond15",20,140
"2780","89","Freerider","PREF","cond15",0,140
"2781","20","CondCoop","STRAT","cond15",200,140
"2782","43","CondCoop","STRAT","cond15",50,140
"2783","175","Others","RAND","cond15",80,140
"2784","167","Others","RAND","cond15",130,140
"2785","166","CondCoop","RAND","cond15",140,140
"2786","184","Freerider","RAND","cond15",0,140
"2787","95","Others","PREF","cond15",20,140
"2788","14","Freerider","STRAT","cond15",0,140
"2789","164","Others","RAND","cond15",70,140
"2790","54","Others","STRAT","cond15",200,140
"2791","186","CondCoop","RAND","cond15",100,140
"2792","18","Freerider","STRAT","cond15",20,140
"2793","84","Freerider","PREF","cond15",0,140
"2794","101","Others","PREF","cond15",140,140
"2795","36","Freerider","STRAT","cond15",0,140
"2796","98","Freerider","PREF","cond15",0,140
"2797","86","CondCoop","PREF","cond15",140,140
"2798","82","CondCoop","PREF","cond15",150,140
"2799","78","CondCoop","PREF","cond15",130,140
"2800","155","CondCoop","RAND","cond15",50,140
"2801","190","CondCoop","RAND","cond15",70,140
"2802","74","CondCoop","PREF","cond15",140,140
"2803","90","CondCoop","PREF","cond15",120,140
"2804","140","CondCoop","PREF","cond15",140,140
"2805","102","CondCoop","PREF","cond15",145,140
"2806","189","CondCoop","RAND","cond15",139,140
"2807","93","CondCoop","PREF","cond15",100,140
"2808","75","CondCoop","PREF","cond15",100,140
"2809","81","CondCoop","PREF","cond15",100,140
"2810","73","CondCoop","PREF","cond15",60,140
"2811","191","CondCoop","RAND","cond15",130,140
"2812","123","CondCoop","PREF","cond15",30,140
"2813","77","CondCoop","PREF","cond15",60,140
"2814","139","CondCoop","PREF","cond15",100,140
"2815","109","CondCoop","PREF","cond15",140,140
"2816","28","CondCoop","STRAT","cond15",65,140
"2817","118","CondCoop","PREF","cond15",35,140
"2818","131","CondCoop","PREF","cond15",70,140
"2819","96","CondCoop","PREF","cond15",0,140
"2820","110","CondCoop","PREF","cond15",200,140
"2821","130","CondCoop","PREF","cond15",50,140
"2822","188","CondCoop","RAND","cond15",40,140
"2823","127","CondCoop","PREF","cond15",40,140
"2824","99","CondCoop","PREF","cond15",140,140
"2825","192","CondCoop","RAND","cond15",140,140
"2826","154","CondCoop","RAND","cond15",80,140
"2827","128","CondCoop","PREF","cond15",140,140
"2828","27","CondCoop","STRAT","cond15",50,140
"2829","136","CondCoop","PREF","cond15",180,140
"2830","126","CondCoop","PREF","cond15",200,140
"2831","46","CondCoop","STRAT","cond15",100,140
"2832","156","CondCoop","RAND","cond15",190,140
"2833","135","CondCoop","PREF","cond15",70,140
"2834","132","CondCoop","PREF","cond15",60,140
"2835","83","CondCoop","PREF","cond15",50,140
"2836","115","CondCoop","PREF","cond15",150,140
"2837","133","CondCoop","PREF","cond15",50,140
"2838","187","CondCoop","RAND","cond15",50,140
"2839","59","CondCoop","STRAT","cond15",140,140
"2840","141","Freerider","PREF","cond15",0,140
"2841","4","CondCoop","STRAT","cond15",130,140
"2842","117","Freerider","PREF","cond15",0,140
"2843","13","Others","STRAT","cond15",100,140
"2844","72","Others","STRAT","cond15",30,140
"2845","179","Freerider","RAND","cond15",0,140
"2846","170","UncondCoop","RAND","cond15",200,140
"2847","103","Freerider","PREF","cond15",0,140
"2848","48","CondCoop","STRAT","cond15",60,140
"2849","1","CondCoop","STRAT","cond15",140,140
"2850","52","CondCoop","STRAT","cond15",100,140
"2851","66","CondCoop","STRAT","cond15",140,140
"2852","124","Freerider","PREF","cond15",0,140
"2853","16","Others","STRAT","cond15",40,140
"2854","71","Freerider","STRAT","cond15",0,140
"2855","92","Freerider","PREF","cond15",0,140
"2856","33","Others","STRAT","cond15",0,140
"2857","3","CondCoop","STRAT","cond15",140,140
"2858","178","Freerider","RAND","cond15",20,140
"2859","69","Freerider","STRAT","cond15",0,140
"2860","169","Others","RAND","cond15",140,140
"2861","94","Freerider","PREF","cond15",0,140
"2862","19","Others","STRAT","cond15",40,140
"2863","26","CondCoop","STRAT","cond15",200,140
"2864","106","Freerider","PREF","cond15",0,140
"2865","180","CondCoop","RAND","cond15",70,140
"2866","137","Freerider","PREF","cond15",0,140
"2867","76","Freerider","PREF","cond15",0,140
"2868","171","Freerider","RAND","cond15",0,140
"2869","51","CondCoop","STRAT","cond15",70,140
"2870","32","CondCoop","STRAT","cond15",60,140
"2871","5","CondCoop","STRAT","cond15",100,140
"2872","34","CondCoop","STRAT","cond15",50,140
"2873","7","Freerider","STRAT","cond15",0,140
"2874","29","CondCoop","STRAT","cond15",150,140
"2875","64","CondCoop","STRAT","cond15",86,140
"2876","53","CondCoop","STRAT","cond15",150,140
"2877","49","CondCoop","STRAT","cond15",140,140
"2878","61","CondCoop","STRAT","cond15",50,140
"2879","17","CondCoop","STRAT","cond15",100,140
"2880","62","CondCoop","STRAT","cond15",20,140
"2881","173","CondCoop","RAND","cond16",150,150
"2882","172","CondCoop","RAND","cond16",150,150
"2883","159","Others","RAND","cond16",40,150
"2884","42","CondCoop","STRAT","cond16",80,150
"2885","70","CondCoop","STRAT","cond16",160,150
"2886","41","Freerider","STRAT","cond16",0,150
"2887","21","CondCoop","STRAT","cond16",140,150
"2888","56","Others","STRAT","cond16",50,150
"2889","125","Freerider","PREF","cond16",15,150
"2890","12","Freerider","STRAT","cond16",0,150
"2891","2","UncondCoop","STRAT","cond16",200,150
"2892","11","CondCoop","STRAT","cond16",150,150
"2893","174","Freerider","RAND","cond16",41,150
"2894","23","CondCoop","STRAT","cond16",90,150
"2895","116","CondCoop","PREF","cond16",180,150
"2896","138","Freerider","PREF","cond16",10,150
"2897","157","Freerider","RAND","cond16",0,150
"2898","38","Others","STRAT","cond16",60,150
"2899","44","CondCoop","STRAT","cond16",50,150
"2900","142","Others","PREF","cond16",100,150
"2901","8","CondCoop","STRAT","cond16",150,150
"2902","87","Freerider","PREF","cond16",0,150
"2903","57","CondCoop","STRAT","cond16",50,150
"2904","31","Freerider","STRAT","cond16",0,150
"2905","149","Freerider","RAND","cond16",0,150
"2906","152","CondCoop","RAND","cond16",80,150
"2907","177","Freerider","RAND","cond16",0,150
"2908","162","Others","RAND","cond16",50,150
"2909","37","Freerider","STRAT","cond16",0,150
"2910","145","Freerider","RAND","cond16",20,150
"2911","45","CondCoop","STRAT","cond16",150,150
"2912","147","CondCoop","RAND","cond16",130,150
"2913","35","Freerider","STRAT","cond16",0,150
"2914","105","Others","PREF","cond16",50,150
"2915","185","CondCoop","RAND","cond16",150,150
"2916","40","Freerider","STRAT","cond16",0,150
"2917","163","CondCoop","RAND","cond16",150,150
"2918","68","CondCoop","STRAT","cond16",75,150
"2919","10","CondCoop","STRAT","cond16",150,150
"2920","63","Others","STRAT","cond16",40,150
"2921","160","Freerider","RAND","cond16",0,150
"2922","97","CondCoop","PREF","cond16",75,150
"2923","114","Others","PREF","cond16",15,150
"2924","176","Others","RAND","cond16",60,150
"2925","9","UncondCoop","STRAT","cond16",150,150
"2926","50","CondCoop","STRAT","cond16",190,150
"2927","111","Others","PREF","cond16",50,150
"2928","91","Freerider","PREF","cond16",0,150
"2929","67","Freerider","STRAT","cond16",0,150
"2930","151","Others","RAND","cond16",130,150
"2931","58","Others","STRAT","cond16",60,150
"2932","22","Others","STRAT","cond16",130,150
"2933","158","Freerider","RAND","cond16",0,150
"2934","85","Others","PREF","cond16",120,150
"2935","148","CondCoop","RAND","cond16",140,150
"2936","6","Freerider","STRAT","cond16",20,150
"2937","183","CondCoop","RAND","cond16",100,150
"2938","121","Freerider","PREF","cond16",0,150
"2939","104","Freerider","PREF","cond16",0,150
"2940","181","Freerider","RAND","cond16",0,150
"2941","100","Freerider","PREF","cond16",10,150
"2942","108","Freerider","PREF","cond16",0,150
"2943","80","Freerider","PREF","cond16",0,150
"2944","30","UncondCoop","STRAT","cond16",20,150
"2945","60","Freerider","STRAT","cond16",0,150
"2946","88","UncondCoop","PREF","cond16",200,150
"2947","15","CondCoop","STRAT","cond16",75,150
"2948","107","Others","PREF","cond16",50,150
"2949","79","Others","PREF","cond16",120,150
"2950","39","CondCoop","STRAT","cond16",65,150
"2951","119","Freerider","PREF","cond16",0,150
"2952","47","Freerider","STRAT","cond16",50,150
"2953","120","Freerider","PREF","cond16",0,150
"2954","122","Freerider","PREF","cond16",0,150
"2955","150","CondCoop","RAND","cond16",180,150
"2956","168","CondCoop","RAND","cond16",150,150
"2957","55","Freerider","STRAT","cond16",0,150
"2958","112","Freerider","PREF","cond16",50,150
"2959","182","CondCoop","RAND","cond16",150,150
"2960","65","Others","STRAT","cond16",50,150
"2961","24","CondCoop","STRAT","cond16",75,150
"2962","134","Others","PREF","cond16",0,150
"2963","144","Freerider","PREF","cond16",0,150
"2964","143","Others","PREF","cond16",30,150
"2965","25","Others","STRAT","cond16",126,150
"2966","153","CondCoop","RAND","cond16",70,150
"2967","165","Freerider","RAND","cond16",0,150
"2968","129","Freerider","PREF","cond16",0,150
"2969","161","CondCoop","RAND","cond16",150,150
"2970","113","Others","PREF","cond16",0,150
"2971","146","Others","RAND","cond16",50,150
"2972","89","Freerider","PREF","cond16",0,150
"2973","20","CondCoop","STRAT","cond16",200,150
"2974","43","CondCoop","STRAT","cond16",50,150
"2975","175","Others","RAND","cond16",120,150
"2976","167","Others","RAND","cond16",100,150
"2977","166","CondCoop","RAND","cond16",160,150
"2978","184","Freerider","RAND","cond16",0,150
"2979","95","Others","PREF","cond16",20,150
"2980","14","Freerider","STRAT","cond16",0,150
"2981","164","Others","RAND","cond16",75,150
"2982","54","Others","STRAT","cond16",200,150
"2983","186","CondCoop","RAND","cond16",100,150
"2984","18","Freerider","STRAT","cond16",20,150
"2985","84","Freerider","PREF","cond16",0,150
"2986","101","Others","PREF","cond16",80,150
"2987","36","Freerider","STRAT","cond16",0,150
"2988","98","Freerider","PREF","cond16",0,150
"2989","86","CondCoop","PREF","cond16",150,150
"2990","82","CondCoop","PREF","cond16",160,150
"2991","78","CondCoop","PREF","cond16",140,150
"2992","155","CondCoop","RAND","cond16",50,150
"2993","190","CondCoop","RAND","cond16",70,150
"2994","74","CondCoop","PREF","cond16",150,150
"2995","90","CondCoop","PREF","cond16",120,150
"2996","140","CondCoop","PREF","cond16",150,150
"2997","102","CondCoop","PREF","cond16",150,150
"2998","189","CondCoop","RAND","cond16",149,150
"2999","93","CondCoop","PREF","cond16",100,150
"3000","75","CondCoop","PREF","cond16",100,150
"3001","81","CondCoop","PREF","cond16",100,150
"3002","73","CondCoop","PREF","cond16",75,150
"3003","191","CondCoop","RAND","cond16",140,150
"3004","123","CondCoop","PREF","cond16",50,150
"3005","77","CondCoop","PREF","cond16",60,150
"3006","139","CondCoop","PREF","cond16",100,150
"3007","109","CondCoop","PREF","cond16",140,150
"3008","28","CondCoop","STRAT","cond16",70,150
"3009","118","CondCoop","PREF","cond16",38,150
"3010","131","CondCoop","PREF","cond16",75,150
"3011","96","CondCoop","PREF","cond16",100,150
"3012","110","CondCoop","PREF","cond16",200,150
"3013","130","CondCoop","PREF","cond16",60,150
"3014","188","CondCoop","RAND","cond16",50,150
"3015","127","CondCoop","PREF","cond16",40,150
"3016","99","CondCoop","PREF","cond16",100,150
"3017","192","CondCoop","RAND","cond16",150,150
"3018","154","CondCoop","RAND","cond16",80,150
"3019","128","CondCoop","PREF","cond16",150,150
"3020","27","CondCoop","STRAT","cond16",50,150
"3021","136","CondCoop","PREF","cond16",180,150
"3022","126","CondCoop","PREF","cond16",200,150
"3023","46","CondCoop","STRAT","cond16",100,150
"3024","156","CondCoop","RAND","cond16",190,150
"3025","135","CondCoop","PREF","cond16",75,150
"3026","132","CondCoop","PREF","cond16",70,150
"3027","83","CondCoop","PREF","cond16",50,150
"3028","115","CondCoop","PREF","cond16",150,150
"3029","133","CondCoop","PREF","cond16",75,150
"3030","187","CondCoop","RAND","cond16",50,150
"3031","59","CondCoop","STRAT","cond16",150,150
"3032","141","Freerider","PREF","cond16",0,150
"3033","4","CondCoop","STRAT","cond16",140,150
"3034","117","Freerider","PREF","cond16",0,150
